V_B2_A,V_B2_B,V_B2_C,I_B2_A,I_B2_B,I_B2_C,V_B3_A,V_B3_B,V_B3_C,I_B3_A,I_B3_B,I_B3_C,V_B4_A,V_B4_B,V_B4_C,I_B4_A,I_B4_B,I_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B5_A,I_B5_B,I_B5_C,class,label,scenario
7570.70102617711,7570.70102535187,7570.70102486762,4420.30321146609,4420.30321177857,4420.30321095944,7517.51641086172,7517.5164100426,7517.516409559,70.8428517585136,70.8428517744922,70.8428517519944,7492.67457666085,7492.67457584504,7492.67457536317,88.3062455152287,88.3062455350625,88.3062455071079,9731.14536579563,9731.14536523202,9731.14536557365,75.7316209916744,75.7316209900953,75.7316209863538,3,3PH-B2,3PH-B2 Rf=1.000 LM=0.70 ton=1.00
7539.59575794888,7539.59575763897,7539.59575873234,4412.66439127077,4412.66439064644,4412.66439110477,7478.34013385393,7478.34013354669,7478.3401346301,83.4729160044209,83.4729159803524,83.4729159931263,7449.73465771996,7449.73465741395,7449.7346584935,103.980062978286,103.980062948442,103.98006296424,9715.37313058991,9715.37313059334,9715.37313070628,89.5294438812317,89.5294438736144,89.5294438776683,3,3PH-B2,3PH-B2 Rf=1.000 LM=0.85 ton=0.50
7539.59575793165,7539.59575762645,7539.59575872891,4412.66439126471,4412.66439063558,4412.66439110236,7478.3401338359,7478.34013353433,7478.340134627,83.4729160043512,83.4729159801587,83.4729159930777,7449.73465770242,7449.7346574024,7449.73465849057,103.980062978203,103.980062948173,103.980062964177,9715.37313056614,9715.37313058175,9715.3731306979,89.5294438810951,89.5294438734054,89.5294438776236,3,3PH-B2,3PH-B2 Rf=1.000 LM=0.85 ton=0.75
7539.5957579396,7539.59575763129,7539.59575872362,4412.66439126601,4412.66439064201,4412.66439109997,7478.34013384594,7478.34013353753,7478.34013462137,83.4729160043148,83.4729159802591,83.4729159930389,7449.73465771193,7449.73465740481,7449.73465848524,103.980062978159,103.980062948335,103.980062964141,9715.37313057927,9715.37313058251,9715.37313069498,89.5294438811434,89.5294438735161,89.5294438775688,3,3PH-B2,3PH-B2 Rf=1.000 LM=0.85 ton=1.00
7508.63006692954,7508.63006704915,7508.63006680674,4405.02063089118,4405.02063108097,4405.02063101127,7439.38360909222,7439.38360921165,7439.38360897008,96.2238046453104,96.2238046511105,96.2238046517352,7407.05693191254,7407.0569320318,7407.05693179028,119.789733375852,119.789733383063,119.789733383843,9699.63363535241,9699.63363549572,9699.63363499593,103.558871976679,103.558871979475,103.558871976157,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.00 ton=0.50
7508.63006690944,7508.63006703632,7508.63006680341,4405.02063088479,4405.02063106876,4405.02063100876,7439.38360907254,7439.38360919881,7439.38360896736,96.2238046452394,96.2238046508455,96.2238046516809,7407.05693189262,7407.05693201837,7407.05693178766,119.789733375743,119.789733382736,119.789733383757,9699.63363532602,9699.63363548332,9699.63363498776,103.558871976502,103.558871979206,103.558871976094,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.00 ton=0.75
7508.63006692123,7508.63006704161,7508.63006679799,4405.02063088648,4405.02063107618,4405.02063100648,7439.38360908454,7439.3836092048,7439.38360896234,96.2238046452001,96.2238046509958,96.2238046516117,7407.05693190421,7407.05693202359,7407.05693178359,119.789733375712,119.789733382929,119.789733383683,9699.63363534092,9699.63363548559,9699.63363498488,103.558871976559,103.558871979359,103.558871976034,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.00 ton=1.00
7488.06504129965,7488.06504088209,7488.06504088904,4399.92305589146,4399.92305587177,4399.92305560899,7413.53559672983,7413.53559631727,7413.53559632404,104.743147786744,104.743147785632,104.743147773117,7378.75150339207,7378.75150298155,7378.75150298853,130.344381466228,130.344381464907,130.344381449363,9689.1594494066,9689.15944907807,9689.15944922591,112.988732987008,112.988732992783,112.988732987389,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.10 ton=0.50
7488.065041278,7488.06504086769,7488.06504088674,4399.92305588457,4399.92305585873,4399.92305560658,7413.53559670907,7413.53559630274,7413.53559632149,104.743147786648,104.743147785329,104.743147773057,7378.75150337039,7378.75150296731,7378.75150298537,130.344381466107,130.344381464546,130.344381449288,9689.15944937803,9689.15944906586,9689.1594492173,112.988732986809,112.988732992482,112.988732987334,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.10 ton=0.75
7488.06504129062,7488.06504087226,7488.06504088024,4399.92305588676,4399.92305586713,4399.92305560399,7413.53559671999,7413.53559630995,7413.53559631498,104.743147786643,104.743147785522,104.743147772996,7378.75150338356,7378.75150297415,7378.75150298053,130.344381466064,130.344381464765,130.344381449215,9689.15944939582,9689.15944906769,9689.1594492152,112.988732986875,112.988732992648,112.988732987259,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.10 ton=1.00
7447.12713605517,7447.12713577158,7447.12713536697,4389.72636120779,4389.7263614528,4389.72636107692,7362.13704616716,7362.13704588805,7362.13704548613,121.75228063563,121.752280656275,121.752280639931,7322.49371695493,7322.49371667858,7322.49371627806,151.396074095237,151.396074120755,151.39607410062,9668.25780061227,9668.25780078046,9668.25780047586,131.952497045031,131.952497054565,131.952497053252,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.30 ton=0.50
7447.12713603205,7447.1271357569,7447.12713536407,4389.72636120032,4389.72636143809,4389.72636107422,7362.13704614404,7362.13704587196,7362.13704548488,121.752280635489,121.752280655879,121.752280639867,7322.49371693245,7322.49371666293,7322.49371627571,151.396074095089,151.396074120274,151.396074100518,9668.25780058,9668.25780076602,9668.25780046574,131.952497044765,131.952497054166,131.952497053178,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.30 ton=0.75
7447.12713604747,7447.12713576466,7447.12713535947,4389.72636120298,4389.72636144802,4389.72636107213,7362.13704615882,7362.13704587936,7362.13704547852,121.75228063549,121.752280656126,121.752280639814,7322.4937169471,7322.49371666961,7322.4937162714,151.396074095105,151.396074120595,151.396074100432,9668.25780060189,9668.25780076905,9668.25780046469,131.952497044896,131.952497054415,131.9524970531,3,3PH-B2,3PH-B2 Rf=1.000 LM=1.30 ton=1.00
10248.4537543275,10248.4537541417,10248.4537537758,1250.4514331903,1250.45143323942,1250.45143316785,10176.4580425553,10176.4580423704,10176.4580420076,95.8999314671215,95.8999314743224,95.8999314659658,10142.8298951357,10142.8298949513,10142.8298945887,119.540121202479,119.540121211403,119.540121201008,10722.4677020167,10722.4677018596,10722.4677018688,83.4464833866019,83.4464833866794,83.4464833849546,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.70 ton=0.50
10248.4537543052,10248.4537541296,10248.4537537677,1250.45143318835,1250.45143323709,1250.45143316718,10176.4580425346,10176.4580423595,10176.4580419998,95.8999314670091,95.8999314741305,95.8999314659268,10142.8298951137,10142.8298949403,10142.8298945823,119.540121202332,119.54012121116,119.540121200953,10722.4677019942,10722.4677018485,10722.4677018603,83.4464833864888,83.4464833865023,83.4464833849057,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.70 ton=0.75
10248.4537543169,10248.4537541312,10248.4537537645,1250.4514331889,1250.45143323805,1250.4514331665,10176.4580425433,10176.4580423599,10176.4580419957,95.899931467021,95.899931474218,95.8999314658709,10142.8298951255,10142.8298949406,10142.8298945783,119.540121202359,119.540121211282,119.54012120088,10722.4677020056,10722.4677018471,10722.467701857,83.4464833865054,83.4464833865862,83.4464833848625,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.70 ton=1.00
10219.3246351311,10219.3246348012,10219.3246353439,1261.15646581235,1261.15646574506,1261.15646577111,10136.2977616756,10136.297761349,10136.2977618862,113.1409265176,113.140926507757,113.140926511157,10097.5255341772,10097.5255338514,10097.5255343863,140.936743264957,140.936743252738,140.936743256939,10708.7336964345,10708.7336963472,10708.733696462,98.683494663186,98.6834946600034,98.6834946617805,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.85 ton=0.50
10219.324635108,10219.3246347888,10219.3246353348,1261.15646581017,1261.15646574244,1261.15646577039,10136.2977616521,10136.2977613362,10136.2977618768,113.140926517441,113.140926507502,113.140926511102,10097.5255341534,10097.52553384,10097.5255343777,140.936743264766,140.936743252429,140.936743256849,10708.7336964099,10708.7336963352,10708.7336964516,98.6834946630401,98.6834946597838,98.6834946617251,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.85 ton=0.75
10219.3246351206,10219.3246347896,10219.3246353325,1261.15646581099,1261.15646574369,1261.15646576971,10136.2977616653,10136.2977613367,10136.2977618746,113.140926517476,113.140926507645,113.140926511041,10097.5255341663,10097.5255338402,10097.5255343759,140.936743264817,140.936743252591,140.936743256777,10708.7336964231,10708.7336963355,10708.7336964505,98.6834946630778,98.6834946598906,98.6834946616699,3,3PH-B2,3PH-B2 Rf=5.000 LM=0.85 ton=1.00
10189.7735543159,10189.7735543876,10189.773554331,1271.72762561832,1271.72762562822,1271.72762563093,10095.8011933012,10095.8011933714,10095.8011933162,130.582915580578,130.582915582146,130.582915583071,10051.9316983188,10051.9316983898,10051.9316983332,162.563651010957,162.563651012926,162.563651014093,10694.7253311656,10694.725331265,10694.7253311145,114.183043715521,114.183043716193,114.183043716103,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.00 ton=0.50
10189.7735542895,10189.7735543753,10189.7735543219,1271.72762561596,1271.72762562525,1271.72762563024,10095.8011932751,10095.8011933598,10095.8011933072,130.582915580366,130.582915581832,130.582915583014,10051.9316982925,10051.9316983767,10051.931698325,162.563651010729,162.56365101251,162.563651013995,10694.7253311371,10694.7253312531,10694.7253311029,114.183043715319,114.183043715929,114.183043716051,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.00 ton=0.75
10189.7735543054,10189.7735543759,10189.7735543197,1271.72762561691,1271.72762562686,1271.72762562959,10095.8011932895,10095.8011933605,10095.8011933044,130.582915580425,130.582915581998,130.582915582945,10051.9316983083,10051.9316983783,10051.931698323,162.563651010777,162.563651012743,162.563651013926,10694.7253311546,10694.7253312538,10694.7253311025,114.183043715383,114.183043716056,114.183043715987,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.00 ton=1.00
10169.8471738933,10169.8471737163,10169.8471736766,1278.7009197569,1278.70091976058,1278.70091973023,10068.6259587582,10068.6259585834,10068.6259585438,142.255953726322,142.255953726697,142.255953721153,10021.3844872455,10021.3844870717,10021.3844870326,177.026040490973,177.026040491475,177.026040484583,10685.2386681349,10685.2386680217,10685.2386680388,124.60436688138,124.604366883686,124.604366880928,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.10 ton=0.50
10169.8471738658,10169.8471737035,10169.8471736667,1278.70091975432,1278.70091975744,1278.7009197295,10068.6259587305,10068.62595857,10068.6259585352,142.255953726082,142.255953726325,142.25595372108,10021.384487218,10021.3844870586,10021.3844870238,177.026040490665,177.026040491008,177.026040484497,10685.2386681058,10685.23866801,10685.2386680272,124.604366881139,124.604366883378,124.604366880862,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.10 ton=0.75
10169.8471738826,10169.8471737048,10169.8471736652,1278.70091975546,1278.70091975918,1278.70091972883,10068.6259587476,10068.6259585728,10068.6259585317,142.255953726161,142.255953726547,142.255953721008,10021.3844872339,10021.3844870605,10021.3844870214,177.026040490775,177.0260404913,177.026040484383,10685.2386681228,10685.2386680096,10685.2386680273,124.604366881242,124.604366883553,124.604366880791,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.10 ton=1.00
10129.4762008116,10129.4762007611,10129.4762005404,1292.47026905107,1292.47026908278,1292.47026904933,10013.8741599565,10013.874159906,10013.8741596882,165.605721467186,165.60572147575,165.605721469634,9959.95209460746,9959.95209455783,9959.95209434054,205.926792662092,205.926792672678,205.926792665161,10665.9232237447,10665.9232238412,10665.9232237306,145.56864656819,145.568646571897,145.568646571285,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.30 ton=0.50
10129.4762007808,10129.4762007463,10129.476200531,1292.47026904819,1292.4702690792,1292.47026904863,10013.8741599245,10013.8741598913,10013.8741596794,165.605721466898,165.605721475252,165.605721469562,9959.95209457651,9959.95209454275,9959.95209433225,205.926792661697,205.926792672074,205.926792665052,10665.9232237118,10665.9232238291,10665.9232237195,145.568646567899,145.568646571487,145.568646571202,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.30 ton=0.75
10129.4762008001,10129.4762007506,10129.4762005302,1292.47026904964,1292.47026908138,1292.47026904789,10013.8741599452,10013.8741598943,10013.8741596781,165.605721467,165.605721475584,165.605721469465,9959.9520945965,9959.95209454729,9959.95209432977,205.926792661869,205.92679267247,205.926792664945,10665.9232237333,10665.9232238297,10665.9232237183,145.568646568035,145.568646571744,145.568646571126,3,3PH-B2,3PH-B2 Rf=5.000 LM=1.30 ton=1.00
6456.03614475719,10735.3504477283,8044.31577573619,23.0611937766728,72.2690222115865,79.2603968956248,6011.637509054,10659.9343425943,7013.52490762334,5726.69504459827,98.2039804661246,114.291079550276,5991.77209946076,10624.7086061361,6990.34849837982,0.458571403766413,122.160665423533,142.34082119921,9556.18162038256,10860.0687237822,9994.18320931417,73.0699623399753,80.2052156441843,83.3756840403521,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.70 ton=0.50
6456.03614473924,10735.3504477192,8044.31577573142,23.0611937766409,72.2690222114211,79.2603968955907,6011.63750903912,10659.9343425833,7013.52490762065,5726.69504459491,98.2039804658669,114.291079550219,5991.77209944642,10624.7086061264,6990.34849837486,0.458571404063912,122.160665423224,142.340821199146,9556.18162036107,10860.068723772,9994.18320930624,73.0699623398673,80.2052156440193,83.3756840402936,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.70 ton=0.75
6456.03614475157,10735.3504477164,8044.31577572584,23.0611937766533,72.2690222114947,79.2603968955381,6011.63750904754,10659.9343425819,7013.52490761696,5726.69504459186,98.2039804660122,114.291079550145,5991.77209945311,10624.7086061247,6990.34849836991,0.458571405253905,122.160665423391,142.340821199053,9556.18162037278,10860.0687237706,9994.18320930344,73.0699623398944,80.2052156440988,83.3756840402479,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.70 ton=1.00
6447.44092782296,10715.5850956117,8024.03747248685,27.2909040819475,85.4076117887188,93.7061996884193,5989.08948593544,10628.5264265967,6989.41386219775,5732.13735724187,115.880933172803,134.906148688676,5966.18076349863,10587.8714415523,6962.6785542399,0.594039616131883,143.980929764121,167.904486735987,9553.1965802318,10851.6073000243,9980.10686604658,86.4424505091832,94.9421686543604,98.6010308198362,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.85 ton=0.50
6447.44092780318,10715.5850956004,8024.0374724827,27.290904081898,85.4076117885064,93.7061996883756,5989.08948591899,10628.5264265854,6989.41386219332,5732.13735723889,115.880933172476,134.906148688624,5966.18076348296,10587.8714415417,6962.67855423582,0.594039616284987,143.980929763716,167.90448673592,9553.1965802084,10851.6073000145,9980.10686603696,86.4424505090479,94.9421686541488,98.6010308197804,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.85 ton=0.75
6447.44092781563,10715.5850955998,8024.03747247923,27.2909040819207,85.407611788628,93.7061996883195,5989.08948592886,10628.5264265854,6989.41386218796,5732.13735723573,115.880933172678,134.906148688525,5966.18076349203,10587.8714415415,6962.67855423299,0.594039617203607,143.980929763972,167.904486735807,9553.1965802207,10851.6073000127,9980.10686603536,86.4424505090963,94.9421686542541,98.6010308197301,4,SLG-B3,SLG-B3 Rf=0.001 LM=0.85 ton=1.00
6438.54891735536,10695.1330019266,8003.19583346605,31.5925040770445,98.7345495787897,108.365737936,5966.394599453,10596.5001744611,6964.81604949056,5737.48039587456,133.771784783349,155.776561729449,5940.46876933272,10550.4550418859,6934.55150230676,0.752646079450248,166.024883193234,193.762344494589,9549.96854589204,10842.735627802,9965.77746179833,100.055024211762,109.959557390028,114.088142413036,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.00 ton=0.50
6438.54891733321,10695.1330019143,8003.19583346152,31.5925040769602,98.7345495785236,108.365737935944,5966.39459943484,10596.5001744493,6964.81604948771,5737.48039587143,133.77178478293,155.776561729388,5940.46876931584,10550.455041874,6934.55150230219,0.752646080296126,166.024883192714,193.762344494519,9549.96854586576,10842.7356277908,9965.77746178834,100.055024211584,109.959557389771,114.088142412974,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.00 ton=0.75
6438.54891734944,10695.1330019152,8003.19583345838,31.592504076995,98.734549578677,108.365737935877,5966.39459944415,10596.50017445,6964.81604948478,5737.48039586835,133.771784783197,155.776561729289,5940.46876932672,10550.4550418736,6934.55150229929,0.752646079812767,166.024883193068,193.762344494382,9549.96854588054,10842.7356277905,9965.77746178695,100.055024211647,109.959557389912,114.088142412914,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.00 ton=1.00
6432.46058685533,10681.1252959368,7988.99829527026,34.4844696652031,107.674237719343,118.202414651141,5951.18755371592,10574.8153639302,6948.15671437655,5740.98574951296,145.749914751863,169.75174967634,5923.26495750376,10525.1989379587,6915.55613594874,0.871250204373491,180.760197355114,211.063820905612,9547.68387934141,10836.5974873973,9956.08919258563,109.213263062595,120.071672044686,124.500610385115,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.10 ton=0.50
6432.46058683131,10681.1252959245,7988.99829526516,34.4844696651361,107.674237719038,118.202414651077,5951.18755369679,10574.815363918,6948.15671437345,5740.98574950971,145.749914751381,169.751749676258,5923.26495748489,10525.1989379476,6915.55613594585,0.871250203120815,180.76019735453,211.063820905513,9547.68387931272,10836.5974873842,9956.0891925768,109.213263062366,120.071672044384,124.500610385042,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.10 ton=0.75
6432.46058684787,10681.1252959255,7988.99829526137,34.4844696651429,107.674237719213,118.202414651006,5951.18755370888,10574.8153639192,6948.15671436787,5740.9857495066,145.749914751701,169.751749676155,5923.26495749751,10525.1989379472,6915.55613594209,0.871250205208608,180.760197354921,211.06382090537,9547.68387933076,10836.5974873845,9956.08919257496,109.213263062476,120.071672044556,124.500610384975,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.10 ton=1.00
6419.9112385231,10652.2379761503,7959.90226851234,40.3018961514906,125.607914468113,137.941120681227,5920.60010834628,10530.6700183357,6914.23798205555,5747.85668643319,169.722054006006,197.722902636887,5888.71930752664,10473.9652037131,6877.00645141319,1.13911094206778,210.192867626389,245.65883868904,9542.80252595974,10823.795919241,9936.40194551713,127.650827339109,140.450177032374,145.445409682259,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.30 ton=0.50
6419.9112384967,10652.2379761364,7959.90226850801,40.3018961514044,125.607914467719,137.941120681156,5920.60010832594,10530.6700183213,6914.23798205253,5747.85668643023,169.722054005373,197.722902636803,5888.7193075065,10473.9652036994,6877.00645140909,1.13911094254683,210.192867625614,245.658838688929,9542.80252592756,10823.7959192263,9936.40194550751,127.650827338822,140.450177031992,145.445409682167,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.30 ton=0.75
6419.91123851555,10652.2379761384,7959.90226850392,40.3018961514209,125.60791446796,137.941120681083,5920.60010834061,10530.6700183232,6914.23798204793,5747.85668642693,169.722054005819,197.72290263668,5888.71930752085,10473.9652037016,6877.00645140525,1.13911093999187,210.192867626178,245.658838688757,9542.80252594941,10823.7959192292,9936.40194550706,127.65082733897,140.450177032227,145.445409682085,4,SLG-B3,SLG-B3 Rf=0.001 LM=1.30 ton=1.00
6487.92358674329,10735.3504477256,8447.02863131465,27.5212094944587,72.5787835857572,79.2585409469251,5908.93019867672,10659.9343425921,7500.34426623084,5492.28843687536,99.3452027547974,113.385811935153,5889.40414860041,10624.708606134,7475.55917627618,11.3622997962292,123.578846752473,141.239229969338,9589.92623566586,10860.0687237811,10111.90438511,73.8977352420897,80.0698364788565,83.8691273146355,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.70 ton=0.50
6487.92358672452,10735.3504477158,8447.0286313096,27.5212094944233,72.5787835855914,79.2585409468878,5908.93019866085,10659.9343425811,7500.34426622655,5492.28843687182,99.3452027545672,113.385811935109,5889.40414858508,10624.7086061235,7475.55917627116,11.3622997962104,123.578846752157,141.239229969281,9589.92623564459,10860.068723771,10111.9043851017,73.8977352419847,80.0698364786959,83.8691273145903,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.70 ton=0.75
6487.92358673632,10735.3504477142,8447.02863130694,27.5212094944283,72.5787835856748,79.2585409468269,5908.93019866995,10659.9343425806,7500.34426622233,5492.28843686943,99.3452027546936,113.385811935043,5889.40414859514,10624.7086061208,7475.55917626821,11.3622997961704,123.578846752343,141.239229969183,9589.92623565481,10860.0687237696,10111.9043850996,73.8977352420036,80.0698364787774,83.8691273145424,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.70 ton=1.00
6481.82403806102,10715.5850956291,8426.8781781756,32.5799917026327,85.7746191826361,93.7072155843667,5889.80439283285,10628.5264266137,7476.54960138077,5494.85856773741,117.224393645332,133.836762776892,5867.27540731933,10587.8714415697,7447.95097262317,13.4479837787282,145.651080786574,166.609268336382,9586.98415805916,10851.6073000437,10097.9223188151,87.4232760271251,94.7822103667939,99.1855695955676,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.85 ton=0.50
6481.82403804025,10715.5850956182,8426.87817817083,32.5799917025918,85.7746191824165,93.7072155843235,5889.80439281722,10628.5264266025,7476.54960137686,5494.85856773378,117.22439364502,133.83676277683,5867.27540730142,10587.8714415587,7447.95097261862,13.4479837787958,145.651080786184,166.609268336298,9586.98415803552,10851.6073000327,10097.9223188064,87.4232760269898,94.7822103665767,99.1855695955116,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.85 ton=0.75
6481.82403805399,10715.585095617,8426.8781781676,32.5799917026043,85.7746191825338,93.7072155842631,5889.80439282707,10628.5264266021,7476.54960137214,5494.85856773154,117.224393645208,133.836762776741,5867.2754073131,10587.8714415573,7447.95097261484,13.4479837787917,145.651080786412,166.609268336186,9586.9841580488,10851.6073000312,10097.9223188037,87.4232760270336,94.7822103666855,99.1855695954612,4,SLG-B3,SLG-B3 Rf=0.100 LM=0.85 ton=1.00
6475.38610209849,10695.1330019723,8406.14160691615,37.7279960510568,99.1598356061301,108.370613078452,5870.49434736541,10596.5001745064,7452.22164823863,5497.33907077554,135.31888956668,154.540784963731,5844.98519729569,10550.4550419308,7419.83918371079,15.5743034874824,167.949145911914,192.272474812929,9583.79047716548,10842.7356278034,10083.6817128774,101.192028769905,109.774595073106,114.765657572458,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.00 ton=0.50
6475.3861020749,10695.1330019607,8406.14160691084,37.7279960509992,99.1598356058714,108.370613078394,5870.49434734517,10596.5001744956,7452.22164823539,5497.33907077158,135.318889566269,154.540784963667,5844.98519727558,10550.4550419183,7419.83918370619,15.5743034875396,167.949145911402,192.272474812832,9583.790477139,10842.7356277924,10083.6817128677,101.192028769716,109.77459507284,114.765657572386,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.00 ton=0.75
6475.38610209093,10695.1330019614,8406.1416069047,37.727996051018,99.1598356060281,108.37061307833,5870.49434735767,10596.5001744947,7452.22164823009,5497.3390707696,135.318889566522,154.540784963556,5844.9851972885,10550.4550419192,7419.83918370238,15.5743034874076,167.949145911744,192.272474812718,9583.79047715431,10842.7356277924,10083.6817128673,101.192028769788,109.774595072979,114.765657572328,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.00 ton=1.00
6470.91089401711,10681.1252959502,8392.00164192743,41.1908321980547,108.138726519395,118.210416042571,5857.52316391433,10574.8153639438,7435.71680773326,5498.9415029288,147.432751821435,168.404419296649,5830.03999882693,10525.1989379716,7400.82863910216,17.0070469789664,182.854062803308,209.444388856051,9581.52399880896,10836.5974874227,10074.0495488376,110.455541505446,119.869889849295,125.240819219622,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.10 ton=0.50
6470.91089399286,10681.1252959373,8392.00164192175,41.1908321980043,108.13872651909,118.210416042506,5857.52316389432,10574.8153639308,7435.7168077293,5498.94150292501,147.432751820983,168.404419296577,5830.03999880608,10525.198937959,7400.82863909825,17.0070469790338,182.854062802763,209.444388855957,9581.52399878027,10836.5974874107,10074.0495488273,110.455541505234,119.869889848991,125.240819219549,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.10 ton=0.75
6470.9108940102,10681.125295939,8392.00164191886,41.1908321980167,108.138726519276,118.210416042448,5857.52316390764,10574.815363933,7435.7168077242,5498.94150292293,147.432751821286,168.404419296452,5830.03999882097,10525.1989379603,7400.82863909397,17.0070469791054,182.854062803127,209.444388855831,9581.5239987985,10836.5974874117,10074.0495488258,110.455541505336,119.869889849166,125.240819219492,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.10 ton=1.00
6461.53327339848,10652.2379761251,8362.99134641934,48.1610522364242,126.151283961555,137.956702309444,5831.35797107891,10530.670018311,7402.04727014387,5502.01984083722,171.674999708882,196.151971442051,5799.95767818139,10473.9652036888,7362.18903223617,19.897837569026,212.624850185221,243.781977712366,9576.66790023505,10823.7959192289,10054.4669646778,129.105490461266,140.21451901433,146.312183399635,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.30 ton=0.50
6461.53327337027,10652.2379761111,8362.9913464143,48.161052236319,126.151283961145,137.956702309372,5831.35797105568,10530.6700182963,7402.04727013859,5502.01984083312,171.674999708277,196.151971441973,5799.95767815885,10473.9652036747,7362.18903223273,19.8978375690397,212.624850184471,243.781977712247,9576.6679002031,10823.7959192154,10054.4669646676,129.105490460978,140.214519013933,146.312183399549,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.30 ton=0.75
6461.53327339184,10652.237976114,8362.99134641038,48.1610522364042,126.151283961414,137.956702309301,5831.357971072,10530.6700182996,7402.04727013581,5502.01984083121,171.674999708689,196.151971441839,5799.95767817659,10473.9652036782,7362.18903222787,19.8978375691585,212.624850184977,243.781977712098,9576.66790022351,10823.7959192172,10054.4669646671,129.105490461116,140.214519014173,146.312183399471,4,SLG-B3,SLG-B3 Rf=0.100 LM=1.30 ton=1.00
7132.98725395387,10735.350447716,9617.00398487749,42.9718508585212,73.6877169721207,78.8951854864112,6342.76565796893,10659.9343425819,8937.17935900553,4521.1785133861,102.236726210806,109.779834174838,6321.80591303934,10624.7086061235,8907.64629977027,45.8143142856578,127.199315430891,136.823077739703,9814.56534169664,10860.0687237768,10477.964336135,77.0792240768141,80.2185692946805,85.14902397075,4,SLG-B3,SLG-B3 Rf=0.500 LM=0.70 ton=0.50
7132.98725393309,10735.3504477067,9617.00398487122,42.9718508584838,73.687716971959,78.8951854863651,6342.76565794991,10659.9343425722,8937.17935899968,4521.17851338165,102.236726210575,109.779834174781,6321.80591302184,10624.7086061128,8907.64629976501,45.8143142856475,127.199315430596,136.823077739646,9814.56534167583,10860.0687237669,10477.9643361263,77.0792240767106,80.2185692945159,85.1490239707039,4,SLG-B3,SLG-B3 Rf=0.500 LM=0.70 ton=0.75
7132.9872539451,10735.3504477038,9617.00398486809,42.9718508584694,73.6877169720399,78.8951854863138,6342.76565796163,10659.9343425707,8937.17935899587,4521.17851338114,102.236726210698,109.779834174722,6321.80591303116,10624.7086061118,8907.64629976097,45.8143142856066,127.199315430746,136.823077739555,9814.56534168612,10860.0687237649,10477.9643361241,77.0792240767288,80.2185692945948,85.149023970661,4,SLG-B3,SLG-B3 Rf=0.500 LM=0.70 ton=1.00
7130.77807593715,10715.5850956941,9592.08244716901,50.8288243488505,87.0887439413551,93.2870009423052,6332.50957625032,10628.5264266786,8907.20506274021,4518.62787465014,120.619497988278,129.598656759189,6308.28712169259,10587.8714416339,8873.13410990639,54.1074874764147,149.911064495589,161.43509918403,9810.79370560727,10851.6073001146,10463.1928643846,91.1800528588359,94.9571231497794,100.697944481105,4,SLG-B3,SLG-B3 Rf=0.500 LM=0.85 ton=0.50
